text,x0,x1,top,doctop,bottom,upright,height,width,direction,page
QFSP+,2139.8229465,2153.1972629999996,1276.0608585,28780.0608585,1282.0023585,True,5.941499999999905,13.374316499999622,ltr,24
RJ45,2194.62,2205.0651569999995,1276.0608585,28780.0608585,1282.0023585,True,5.941499999999905,10.445156999999654,ltr,24
-,2206.5505319999997,2207.5308794999996,1276.0608585,28780.0608585,1282.0023585,True,5.941499999999905,0.9803474999998798,ltr,24
PORT,2209.0162545,2220.061503,1276.0608585,28780.0608585,1282.0023585,True,5.941499999999905,11.04524850000007,ltr,24
8,2221.546878,2224.20867,1276.0608585,28780.0608585,1282.0023585,True,5.941499999999905,2.6617919999998776,ltr,24
LOOP,2119.2,2130.3165465,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,11.116546500000368,ltr,24
IN,2131.8019215,2135.8718489999997,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,4.0699274999997215,ltr,24
-,2137.357224,2138.3375714999997,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,0.9803474999998798,ltr,24
QFSP+,2139.8229465,2153.1972629999996,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,13.374316499999622,ltr,24
QFSP+,2185.6800000000003,2199.0543165000004,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,13.374316500000077,ltr,24
-,2200.5396915,2201.520039,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,0.9803474999998798,ltr,24
LOOP,2203.005414,2214.1219605000006,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,11.116546500000368,ltr,24
OUT,2215.6073355000003,2224.0442655000006,1286.8608585000002,28790.8608585,1292.8023585,True,5.941499999999905,8.436930000000302,ltr,24
HOSPITALITY,1613.8200000000002,1649.2828917000002,1293.7702179,28797.7702179,1301.8723179,True,8.102100000000064,35.4628917,ltr,24
QFSP+,2185.6800000000003,2199.0543165000004,1297.6608585000001,28801.6608585,1303.6023585,True,5.941499999999905,13.374316500000077,ltr,24
-,2200.5396915,2201.520039,1297.6608585000001,28801.6608585,1303.6023585,True,5.941499999999905,0.9803474999998798,ltr,24
LOOP,2203.005414,2214.1219605000006,1297.6608585000001,28801.6608585,1303.6023585,True,5.941499999999905,11.116546500000368,ltr,24
OUT,2215.6073355000003,2224.0442655000006,1297.6608585000001,28801.6608585,1303.6023585,True,5.941499999999905,8.436930000000302,ltr,24
RACK,1584.0600000000002,1599.4134795000002,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,15.353479500000049,ltr,24
MOUNT,1601.4390045000002,1622.2532994000003,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,20.81429490000005,ltr,24
W/MA,1624.2788244,1641.6902373,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,17.41141289999996,ltr,24
U1V,1643.7157623000003,1654.7994351,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,11.083672799999704,ltr,24
(1,1656.8249601000002,1662.2776734000001,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,5.452713299999914,ltr,24
OF,1664.3031984000002,1671.6923136,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,7.389115199999878,ltr,24
2),1673.7178386,1679.1705519000002,1303.3102179,28807.3102179,1311.4123179,True,8.102100000000064,5.452713300000141,ltr,24
PWR,2119.2,2128.6469849999994,1308.4008585000001,28812.4008585,1314.3423585,True,5.941499999999905,9.446984999999586,ltr,24
IN,2130.1323599999996,2134.2022875,1308.4008585000001,28812.4008585,1314.3423585,True,5.941499999999905,4.069927500000176,ltr,24
-,2135.6876625,2136.66801,1308.4008585000001,28812.4008585,1314.3423585,True,5.941499999999905,0.9803474999998798,ltr,24
DIN,2138.1533849999996,2145.1881209999997,1308.4008585000001,28812.4008585,1314.3423585,True,5.941499999999905,7.034736000000066,ltr,24
DIN,2192.8199999999997,2199.854736,1308.4608585,28812.4608585,1314.4023585,True,5.941499999999905,7.034736000000066,ltr,24
-,2201.3401109999995,2202.3204584999994,1308.4608585,28812.4608585,1314.4023585,True,5.941499999999905,0.9803474999998798,ltr,24
PWR,2203.8058334999996,2213.2528184999996,1308.4608585,28812.4608585,1314.4023585,True,5.941499999999905,9.44698500000004,ltr,24
OUT,2214.7381935,2223.1751234999997,1308.4608585,28812.4608585,1314.4023585,True,5.941499999999905,8.436929999999847,ltr,24
#,1562.3400000000001,1565.9697408000002,1318.1902179,28822.1902179,1326.2923179000002,True,8.102100000000064,3.629740800000036,ltr,24
1,1567.9952658000002,1571.6250066000002,1318.1902179,28822.1902179,1326.2923179000002,True,8.102100000000064,3.629740800000036,ltr,24
CRESTRON,1593.66,1616.0059815,1319.2608585,28823.2608585,1325.2023585,True,5.941499999999905,22.34598149999988,ltr,24
AM-3200-WF,1646.04,1671.5290349999998,1319.2008585,28823.2008585,1325.1423585,True,5.941499999999905,25.48903499999983,ltr,24
INPUT,2138.58,2150.676894,1319.2008585,28823.2008585,1325.1423585,True,5.941499999999905,12.096894000000248,ltr,24
OUTPUT,2190.48,2206.9438965000004,1319.2608585,28823.2608585,1325.2023585,True,5.941499999999905,16.463896500000374,ltr,24
HOSPITALITY,1883.8200000000002,1919.2828917000002,1326.1702179000001,28830.1702179,1334.2723179000002,True,8.102100000000064,35.4628917,ltr,24
CLIENT,1522.5600000000002,1536.8374245000002,1330.0008585,28834.0008585,1335.9423585,True,5.941499999999905,14.277424500000052,ltr,24
LAN,1538.3227995000002,1546.5517770000001,1330.0008585,28834.0008585,1335.9423585,True,5.941499999999905,8.228977499999928,ltr,24
RJ45,1579.2,1589.6451570000002,1330.0008585,28834.0008585,1335.9423585,True,5.941499999999905,10.445157000000108,ltr,24
LAN,1621.38,1629.6089775,1330.0608585,28834.0608585,1336.0023585,True,5.941499999999905,8.228977499999928,ltr,24
POE+,1631.0943525,1641.9494730000001,1330.0608585,28834.0608585,1336.0023585,True,5.941499999999905,10.855120500000112,ltr,24
RJ45,1673.76,1684.205157,1330.0008585,28834.0008585,1335.9423585,True,5.941499999999905,10.445157000000108,ltr,24
RACK,1854.1200000000001,1869.4734795000002,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,15.353479500000049,ltr,24
MOUNT,1871.4990045000002,1892.3132994000002,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,20.81429490000005,ltr,24
W/MA,1894.3388244,1911.7502373,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,17.41141289999996,ltr,24
U1V,1913.7757623000002,1924.8594351,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,11.083672799999704,ltr,24
(2,1926.8849601000002,1932.3376734,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,5.452713299999914,ltr,24
OF,1934.3631984,1941.7523136,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,7.389115199999878,ltr,24
2),1943.7778386,1949.2305519000001,1335.7102179,28839.7102179,1343.8123179000002,True,8.102100000000064,5.452713300000141,ltr,24
PDX-915R-SP,2176.02,2199.9373106400003,1335.65349462,28839.65349462,1341.05487462,True,5.401380000000017,23.917310640000323,ltr,24
RJ45,1579.2,1589.6451570000002,1340.8008585,28844.8008585,1346.7423585,True,5.941499999999905,10.445157000000108,ltr,24
LAN,1622.5800000000002,1630.8089775,1340.8008585,28844.8008585,1346.7423585,True,5.941499999999905,8.228977499999928,ltr,24
AUX,1632.2943525,1640.594628,1340.8008585,28844.8008585,1346.7423585,True,5.941499999999905,8.300275499999998,ltr,24
RJ45,1673.76,1684.205157,1340.8008585,28844.8008585,1346.7423585,True,5.941499999999905,10.445157000000108,ltr,24
USB,1579.2,1587.6072225,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,8.407222499999989,ltr,24
-,1589.0925975,1590.0729450000001,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,0.9803475000001072,ltr,24
USB,1591.55832,1599.9655425,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,8.407222499999989,ltr,24
B,1601.4509175,1604.296896,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,2.845978500000001,ltr,24
(3.0),1605.782271,1614.73017,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,8.947899000000007,ltr,24
PHX,1659.9,1668.1170945000001,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,8.21709450000003,ltr,24
-,1669.6024695,1670.5828170000002,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,0.9803475000001072,ltr,24
IR/S,1672.0681920000002,1680.8616120000002,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,8.79341999999997,ltr,24
1,1682.3469870000001,1685.0087790000002,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,2.661792000000105,ltr,24
E.07,1831.02,1842.9786996,1350.5902179000002,28854.5902179,1358.6923179000003,True,8.102100000000064,11.958699600000045,ltr,24
CRESTRON,1863.66,1886.0059815,1351.6608585000001,28855.6608585,1357.6023585,True,5.941499999999905,22.34598149999988,ltr,24
DM-NVX-E30,1919.94,1944.6566400000002,1351.5408585,28855.5408585,1357.4823585,True,5.941499999999905,24.716640000000098,ltr,24
U,1579.2,1582.1053935,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.9053934999999456,ltr,24
U,1579.2,1582.1053935,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.9053934999999456,ltr,24
S,1582.1053935,1584.761244,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.6558505000000423,ltr,24
S,1582.1053935,1584.761244,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.6558505000000423,ltr,24
B,1584.761244,1587.6072225,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.845978500000001,ltr,24
B,1584.761244,1587.6072225,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.845978500000001,ltr,24
-,1589.0925975,1590.0729450000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,0.9803475000001072,ltr,24
-,1589.0925975,1590.0729450000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,0.9803475000001072,ltr,24
U,1591.55832,1594.4637135,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.9053934999999456,ltr,24
U,1591.55832,1594.4637135,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.9053934999999456,ltr,24
S,1594.4637135,1597.119564,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.6558505000000423,ltr,24
S,1594.4637135,1597.119564,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.6558505000000423,ltr,24
B,1597.119564,1599.9655425,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.845978500000001,ltr,24
B,1597.119564,1599.9655425,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.845978500000001,ltr,24
A,1601.4509175,1604.2612470000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.81032950000008,ltr,24
A,1601.4509175,1604.2612470000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.81032950000008,ltr,24
(,1605.7466220000001,1607.0834595000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,1.3368375000000015,ltr,24
(,1605.7466220000001,1607.0834595000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,1.3368375000000015,ltr,24
2,1607.0834595000001,1609.7452515000002,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.661792000000105,ltr,24
3,1607.0834595000001,1609.7452515000002,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.661792000000105,ltr,24
.,1609.7452515,1610.6958915,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,0.9506400000000212,ltr,24
.,1609.7452515,1610.6958915,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,0.9506400000000212,ltr,24
0,1610.6958915,1613.3576835000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.661792000000105,ltr,24
0,1610.6958915,1613.3576835000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.661792000000105,ltr,24
),1613.3576835000001,1614.6945210000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,1.3368375000000015,ltr,24
),1613.3576835000001,1614.6945210000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,1.3368375000000015,ltr,24
HDMI,1648.68,1659.4222320000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,10.742232000000058,ltr,24
-,1660.907607,1661.8879545000002,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,0.9803475000001072,ltr,24
P,1662.48,1665.1239675,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.643967499999917,ltr,24
H,1663.3733295,1666.3619039999999,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.9885744999999133,ltr,24
H,1665.1239675,1668.1125419999998,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.9885744999999133,ltr,24
D,1666.361904,1669.3267125,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.96480849999989,ltr,24
X,1668.112542,1670.6970945,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.5845524999999725,ltr,24
M,1669.3267125,1673.099565,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,3.772852499999999,ltr,24
-,1672.1824695,1673.1628170000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,0.9803475000001072,ltr,24
I,1673.099565,1674.1155615,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,1.0159965000000284,ltr,24
C,1674.648192,1677.5179365000001,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,2.8697445000000243,ltr,24
O,1675.6009365,1678.6548675,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,3.0539309999999205,ltr,24
O,1677.5179365,1680.5718674999998,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,3.0539309999999205,ltr,24
U,1678.6548675000001,1681.560261,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.9053934999999456,ltr,24
M,1680.5718675,1684.34472,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,3.772852499999999,ltr,24
T,1681.560261,1684.0378665,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.4776054999999815,ltr,24
EXTRON,1803.24,1818.27204054,1370.39349462,28874.39349462,1375.79487462,True,5.401380000000017,15.032040540000025,ltr,24
26-663-06,1819.62238554,1838.34356862,1370.39349462,28874.39349462,1375.79487462,True,5.401380000000017,18.721183079999946,ltr,24
H,1849.2,1852.1885745,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,2.9885744999999133,ltr,24
RJ,1849.2,1854.3215730000002,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,5.121573000000126,ltr,24
D,1852.1885745,1855.1533829999998,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,2.96480849999989,ltr,24
4,1854.321573,1856.983365,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,2.661792000000105,ltr,24
M,1855.153383,1858.9262355,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,3.772852499999999,ltr,24
5,1856.983365,1859.6451570000002,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,2.661792000000105,ltr,24
I,1858.9262355,1859.942232,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,1.0159965000000284,ltr,24
IN,1861.427607,1865.4975345,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,4.069927499999949,ltr,24
-,1866.9829095,1867.963257,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,0.9803475000001072,ltr,24
HDMI,1869.448632,1880.1908640000001,1373.2008585,28877.2008585,1379.1423585,True,5.941499999999905,10.742232000000058,ltr,24
LAN,1890.06,1898.2889774999999,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,8.228977499999928,ltr,24
(POE+),1899.7743524999998,1913.303148,1362.4608585,28866.4608585,1368.4023585,True,5.941499999999905,13.528795500000115,ltr,24
PHX,1929.9,1938.1170945000001,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,8.21709450000003,ltr,24
-,1939.6024695,1940.5828170000002,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,0.9803475000001072,ltr,24
IR,1942.0681920000002,1945.953933,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,3.8857409999998254,ltr,24
R,1943.76,1946.6297445,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,2.8697445000000243,ltr,24
/,1945.953933,1948.2057615,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.2518285000001015,ltr,24
J,1946.6297445,1948.8815730000001,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,2.2518285000001015,ltr,24
S,1948.2057615,1950.8616120000002,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.6558505000000423,ltr,24
4,1948.881573,1951.543365,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,2.661792000000105,ltr,24
5,1951.543365,1954.205157,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,2.661792000000105,ltr,24
1,1952.3469870000001,1955.0087790000002,1373.2608585,28877.2608585,1379.2023585,True,5.941499999999905,2.661792000000105,ltr,24
GSM4248PX,1980.9,2006.234556,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,25.33455600000002,ltr,24
(VID),2007.719931,2016.9351975000002,1362.4008585000001,28866.4008585,1368.3423585,True,5.941499999999905,9.215266500000098,ltr,24
SPARE,2177.8199999999997,2191.2953219999995,1367.8008585,28871.8008585,1373.7423585,True,5.941499999999905,13.475321999999778,ltr,24
#1,2192.7806969999997,2198.1042809999994,1367.8008585,28871.8008585,1373.7423585,True,5.941499999999905,5.323583999999755,ltr,24
CAT6,2245.92,2255.75591298,1364.9934946199999,28868.99349462,1370.3948746199999,True,5.401380000000017,9.835912980000103,ltr,24
A,2257.10625798,2259.66111072,1364.9934946199999,28868.99349462,1370.3948746199999,True,5.401380000000017,2.554852740000115,ltr,24
CAT6,2407.92,2417.75591298,1364.9934946199999,28868.99349462,1370.3948746199999,True,5.401380000000017,9.835912980000103,ltr,24
A,2419.10625798,2421.66111072,1364.9934946199999,28868.99349462,1370.3948746199999,True,5.401380000000017,2.554852740000115,ltr,24
SPARE,2470.32,2483.795322,1367.8008585,28871.8008585,1373.7423585,True,5.941499999999905,13.475321999999778,ltr,24
#1,2485.280697,2490.604281,1367.8008585,28871.8008585,1373.7423585,True,5.941499999999905,5.323583999999755,ltr,24
HDMI,1579.2,1589.942232,1384.0008585,28888.0008585,1389.9423585,True,5.941499999999905,10.742232000000058,ltr,24
-,1591.427607,1592.4079545000002,1384.0008585,28888.0008585,1389.9423585,True,5.941499999999905,0.9803475000001072,ltr,24
HDMI,1593.8933295,1604.6355615,1384.0008585,28888.0008585,1389.9423585,True,5.941499999999905,10.742232000000058,ltr,24
PHX,1649.22,1657.4370945,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,8.21709450000003,ltr,24
-,1658.9224695,1659.9028170000001,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,0.9803475000001072,ltr,24
AUDIO,1661.3881920000001,1674.138651,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,12.750458999999864,ltr,24
OUT,1675.624026,1684.060956,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,8.436930000000075,ltr,24
PHX,1929.1200000000001,1937.3370945000001,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,8.21709450000003,ltr,24
-,1938.8224695000001,1939.8028170000002,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,0.9803475000001072,ltr,24
IR/S,1941.2881920000002,1950.0816120000002,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,8.79341999999997,ltr,24
2,1951.5669870000002,1954.2287790000003,1384.0608585,28888.0608585,1390.0023585,True,5.941499999999905,2.661792000000105,ltr,24
PWR,1579.2,1588.646985,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,9.44698500000004,ltr,24
-,1590.13236,1591.1127075000002,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,0.9803475000001072,ltr,24
DC,1592.5980825000001,1598.4326355,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,5.834552999999914,ltr,24
PLUG,1599.9180105,1610.8622535,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,10.944242999999915,ltr,24
PHX,1932.48,1940.6970945,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,8.21709450000003,ltr,24
-,1942.1824695,1943.1628170000001,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,0.9803475000001072,ltr,24
COM,1944.648192,1954.34472,1394.8608585000002,28898.8608585,1400.8023585,True,5.941499999999905,9.696527999999944,ltr,24
SPARE,2177.8199999999997,2191.2953219999995,1394.8008585,28898.8008585,1400.7423585,True,5.941499999999905,13.475321999999778,ltr,24
#2,2192.7806969999997,2198.1042809999994,1394.8008585,28898.8008585,1400.7423585,True,5.941499999999905,5.323583999999755,ltr,24
CAT6,2247.84,2257.6759129800002,1391.9934946199999,28895.99349462,1397.3948746199999,True,5.401380000000017,9.835912980000103,ltr,24
CAT6,2355.84,2365.6759129800002,1391.9934946199999,28895.99349462,1397.3948746199999,True,5.401380000000017,9.835912980000103,ltr,24
SPARE,2469.54,2483.0153219999997,1394.8008585,28898.8008585,1400.7423585,True,5.941499999999905,13.475321999999778,ltr,24
#2,2484.500697,2489.8242809999997,1394.8008585,28898.8008585,1400.7423585,True,5.941499999999905,5.323583999999755,ltr,24
INPUT,1598.5800000000002,1610.6768940000002,1405.6008585000002,28909.6008585,1411.5423585,True,5.941499999999905,12.09689400000002,ltr,24
OUTPUT,1650.48,1666.9438965,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,16.46389649999992,ltr,24
PWR,1849.2,1858.646985,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,9.44698500000004,ltr,24
-,1860.13236,1861.1127075000002,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,0.9803475000001072,ltr,24
DC,1862.5980825000001,1868.4326355,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,5.834552999999914,ltr,24
PLUG,1869.9180105,1880.8622535,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,10.944242999999915,ltr,24
PHX,1920.3,1928.5170945,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,8.21709450000003,ltr,24
-,1930.0024695,1930.982817,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,0.9803475000001072,ltr,24
AUDIO,1932.468192,1945.218651,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,12.750458999999864,ltr,24
L/R,1946.7040259999999,1954.190316,1405.6608585000001,28909.6608585,1411.6023585,True,5.941499999999905,7.486290000000054,ltr,24
INPUT,1868.5800000000002,1880.6768940000002,1416.4008585000001,28920.4008585,1422.3423585,True,5.941499999999905,12.09689400000002,ltr,24
OUTPUT,1920.48,1936.9438965,1416.4608585,28920.4608585,1422.4023585,True,5.941499999999905,16.46389649999992,ltr,24
PDT-1415C,1637.7,1658.23064538,1422.05349462,28926.05349462,1427.45487462,True,5.401380000000017,20.530645379999896,ltr,24
BREAK,1590.8400000000001,1609.5639531000002,1468.3102179,28972.3102179,1476.4123179,True,8.102100000000064,18.723953100000017,ltr,24
ROOM,1611.5894781000002,1628.9765847,1468.3102179,28972.3102179,1476.4123179,True,8.102100000000064,17.387106599999925,ltr,24
ROOM/OWNER,1631.0021097000001,1672.4686575,1468.3102179,28972.3102179,1476.4123179,True,8.102100000000064,41.466547799999944,ltr,24
FURNISHED,1615.8,1647.5926404,1477.3702179000002,28981.3702179,1485.4723179000002,True,8.102100000000064,31.792640399999982,ltr,24
BREAK,1882.68,1901.4039531,1477.3702179000002,28981.3702179,1485.4723179000002,True,8.102100000000064,18.723953100000017,ltr,24
ROOM,1903.4294781,1920.8165847,1477.3702179000002,28981.3702179,1485.4723179000002,True,8.102100000000064,17.387106599999925,ltr,24
RACK,1592.46,1607.8134795,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,15.353479500000049,ltr,24
MOUNTED,1609.8390045,1638.0991293,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,28.260124799999858,ltr,24
W/MA,1640.1246543,1657.5360672,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,17.41141289999996,ltr,24
U1V,1659.5615922,1670.6452649999999,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,11.083672799999931,ltr,24
RACK,1854.1200000000001,1869.4734795000002,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,15.353479500000049,ltr,24
MOUNT,1871.4990045000002,1892.3132994000002,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,20.81429490000005,ltr,24
W/MA,1894.3388244,1911.7502373,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,17.41141289999996,ltr,24
U1V,1913.7757623000002,1924.8594351,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,11.083672799999704,ltr,24
(2,1926.8849601000002,1932.3376734,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,5.452713299999914,ltr,24
OF,1934.3631984,1941.7523136,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,7.389115199999878,ltr,24
2),1943.7778386,1949.2305519000001,1486.9102179000001,28990.9102179,1495.0123179000002,True,8.102100000000064,5.452713300000141,ltr,24
CUT-IN,2387.76,2411.94751398,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,24.18751397999995,ltr,24
CEILING,2414.6482189800004,2443.4593399200003,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,28.81112093999991,ltr,24
SPEAKERS,2446.16004492,2484.95297154,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,38.79292661999989,ltr,24
(BREAK,2487.65367654,2515.04962806,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,27.395951519999926,ltr,24
"ROOM,",2517.7503330600002,2542.6616359800005,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,24.911302920000253,ltr,24
HOSPITALITY,2545.36234098,2592.64628412,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,47.28394313999979,ltr,24
-,2595.34698912,2597.12945442,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,1.7824652999997852,ltr,24
2,2599.83015942,2604.6698227800002,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,4.839663360000031,ltr,24
AREAS),2607.3705277800004,2634.6044370000004,1494.46694118,28998.46694118,1505.2697611800002,True,10.80282000000011,27.233909219999987,ltr,24
OFE,1600.8000000000002,1608.7140780000002,1502.8608585000002,29006.8608585,1508.8023585,True,5.941499999999905,7.914078000000018,ltr,24
MEDIA,1643.5800000000002,1656.6394170000003,1502.8008585,29006.8008585,1508.7423585,True,5.941499999999905,13.059417000000167,ltr,24
PLAYER,1658.124792,1673.8103520000002,1502.8008585,29006.8008585,1508.7423585,True,5.941499999999905,15.685560000000123,ltr,24
E.08,1831.02,1842.9786996,1501.7902179,29005.7902179,1509.8923179,True,8.102100000000064,11.958699600000045,ltr,24
CRESTRON,1863.66,1886.0059815,1502.8608585000002,29006.8608585,1508.8023585,True,5.941499999999905,22.34598149999988,ltr,24
DM-NVX-E30,1919.94,1944.6566400000002,1502.7408585,29006.7408585,1508.6823585,True,5.941499999999905,24.716640000000098,ltr,24
